ICol,Dx,Dy,Dz
8360, 2.03174692834e-06, -1.79690028321e-05, -1.69865855034e-06
8361, -7.86845501972e-07, -1.81061235762e-05, 2.49287564776e-07
8362, 3.67794124112e-07, -2.06746175213e-05, 8.11084038789e-07
8363, 1.95786412171e-06, -1.92405778611e-05, -1.51276056613e-06
8364, -1.35498775797e-07, -2.07909705469e-05, -1.00203014279e-07
8365, -3.476335149e-06, -1.80413081348e-05, 2.52009560054e-07
8366, 2.56018164379e-06, -1.93442470984e-05, 2.48196105261e-07
8367, 1.3699208025e-06, -1.81267730763e-05, -5.08605289053e-07
8368, -1.36031319133e-07, -1.54923357092e-05, -1.08811478115e-07
8369, -1.66701682419e-06, -1.73724829568e-05, -6.51010877122e-07
8370, 2.45544777395e-06, -2.06841926694e-05, -2.14838139129e-06
8371, -2.75127611659e-07, -2.05015681539e-05, -2.53972659997e-06
8372, 6.6523730555e-07, -2.21700257263e-05, -9.40597974627e-07
8373, -8.99305796626e-07, -2.04796388079e-05, 1.38483038849e-06
8374, 3.65877892004e-06, -1.96511122715e-05, -1.72979068712e-06
8375, 6.93519383526e-07, -1.82649645544e-05, 3.66244078963e-07
8376, 4.63618996055e-06, -2.09362664536e-05, 9.72920640769e-08
8377, -4.1420173626e-07, -1.72917515339e-05, -1.30979526276e-06
8378, 1.25944075674e-06, -1.86210910909e-05, -2.54931580279e-06
8379, 6.19415462613e-06, -2.06490202031e-05, 2.25317760694e-06
8380, 2.52383332694e-06, -1.84899609005e-05, -1.07484922925e-06
8381, 1.06374230519e-06, -2.07473921513e-05, 3.5208879835e-06
8382, -1.21276901776e-06, -1.91787018019e-05, -1.57615419137e-06
8383, 2.61779720625e-06, -1.79851283372e-05, -2.26611793863e-06
8384, 2.48747597252e-06, -2.09174401672e-05, -4.44909462967e-07
8385, 2.8683841696e-07, -1.87786013546e-05, -1.69771317012e-06
8386, 1.35748114641e-06, -1.95806974355e-05, -1.49465725628e-06
8387, 2.80322698369e-06, -1.99066308231e-05, 1.08077149329e-06
8388, 1.27858149725e-06, -1.78284718868e-05, -1.61715988167e-06
8389, 4.29182076017e-06, -2.01994614481e-05, -8.54629568585e-07
8390, 1.11229772248e-06, -1.85774293848e-05, -1.63350974063e-06
8391, 1.8327368086e-06, -1.87123793369e-05, 2.27156994392e-07
8392, 2.86978668757e-06, -2.17612747524e-05, 6.00549652665e-07
8393, -1.99850295087e-06, -1.90299371501e-05, -3.8415210456e-07
8394, 5.25676734437e-07, -1.7795527075e-05, 6.15127272307e-07
8395, 1.4889937715e-06, -1.87049853197e-05, -3.6026577256e-06
8396, 1.28281795796e-06, -1.95178893112e-05, -3.7873125962e-06
8397, 1.64492249895e-06, -1.88081719052e-05, -1.67370702663e-07
8398, 3.69304646336e-06, -1.72495398295e-05, -3.56041924648e-06
8399, 3.4540452308e-06, -1.90386918025e-05, -3.55815809482e-06
8400, -1.49511834776e-07, -1.71325795136e-05, -8.86587091394e-07
8401, -1.34818964188e-07, -1.69134119455e-05, -1.0786584408e-07
8402, 5.87526411805e-06, -2.06762018736e-05, -3.34753195276e-06
8403, 3.27460187411e-06, -2.02929713581e-05, -2.86357166973e-06
8404, 5.16446767436e-06, -1.6660632471e-05, -2.00243555859e-06
8405, 9.28420614392e-07, -1.55555973411e-05, -1.08356126476e-06
8406, -1.48991341961e-06, -1.84580972527e-05, -3.77983408818e-07
8407, 1.12677987529e-06, -1.91485424334e-05, -2.28619416535e-06
8408, 1.71759951408e-06, -1.81290963713e-05, -4.96452141063e-06
8409, 1.67480167005e-06, -1.80839156189e-05, 1.46777633204e-07
8410, 1.35568475193e-06, -1.90040896808e-05, -3.34153210239e-06
8411, 6.31715942813e-07, -1.79450617326e-05, -1.24816430355e-06
8412, 6.24584262767e-07, -1.81002814303e-05, -2.30642539647e-06
8413, -9.24724048884e-07, -1.93914584142e-05, 4.08106475606e-08
8414, -1.82199507114e-07, -1.85804998901e-05, -6.63047866716e-07
8415, 1.24642146561e-06, -1.87350200996e-05, -1.96878642006e-06
8416, 4.039824628e-06, -1.9663443485e-05, 3.41394114603e-07
8417, 1.34376711277e-06, -1.92465216774e-05, 4.94023171566e-07
8418, 1.78504177493e-06, -1.78199969713e-05, -1.47357160299e-06
8419, -2.31438350144e-06, -1.7641256382e-05, -3.2988276158e-06
8420, 1.79488408696e-06, -1.92187112411e-05, -2.55659855248e-06
8421, 2.00431539816e-06, -1.88518758243e-05, -1.81026985129e-06
8422, -4.0523953394e-06, -1.80129894644e-05, 1.28805614552e-06
8423, 4.23580205145e-06, -1.9572778409e-05, -1.65219551158e-06
8424, 1.94815723654e-06, -1.90972141277e-05, -5.6580242989e-07
8425, 1.01861155325e-06, -1.95495013705e-05, 4.55843493567e-07
8426, -1.3373111397e-06, -2.01926110431e-05, -2.73549732431e-08
8427, 3.74487654216e-06, -1.87450062929e-05, -1.69175270205e-07
8428, -7.52084376917e-07, -1.71176387605e-05, -1.81635219507e-06
8429, -9.14070287623e-08, -2.01895800006e-05, 5.78327408975e-07
8430, -2.63983986959e-07, -2.08514601473e-05, -7.41371671847e-07
8431, 1.75318859763e-07, -1.63256565361e-05, -1.28840123638e-06
8432, 4.34213467931e-06, -1.85333031844e-05, -7.45296315717e-09
8433, 1.4116893531e-06, -1.93758233516e-05, -1.63761164932e-06
8434, -2.07723508485e-06, -1.92314524175e-05, 5.28503491192e-07
8435, 1.6823907045e-06, -1.74822666164e-05, -2.37132236041e-06
8436, 3.08772725679e-06, -1.94757714438e-05, -4.42052690475e-07
8437, 3.5836942346e-06, -1.92430785215e-05, 1.27498527605e-06
8438, 1.03367342732e-05, -2.44575012533e-05, -1.05264098592e-06
8439, 1.7942741353e-06, -1.92266130278e-05, -1.3084533683e-06
8440, -1.18140437663e-06, -1.81823824802e-05, -2.45953842475e-06
8441, 9.83434703154e-07, -1.8992086085e-05, -1.46416651477e-06
8442, 4.12977534043e-06, -1.92182547779e-05, -2.27037040123e-06
8443, 2.29145014793e-06, -2.09689299194e-05, -1.98090005687e-06
8444, 1.72900675299e-06, -1.931748339e-05, -2.22699820817e-06
8445, 1.09815652923e-06, -1.84694612598e-05, -1.8221890465e-06
8446, 5.06480071492e-07, -1.7637710197e-05, 2.20051249604e-07
8447, 1.7631382794e-06, -1.9039885143e-05, -1.74032222034e-06
8448, -1.16278105018e-08, -1.83875917986e-05, -1.22464521015e-06
8449, 2.86923648537e-06, -1.82252263207e-05, -3.10978835835e-06
8450, 1.78912342309e-07, -1.76539408208e-05, -2.2976883735e-06
8451, 7.96443372449e-07, -1.86431618852e-05, -6.60422207641e-07
8452, 3.17010376052e-06, -1.78512265445e-05, -4.89831288614e-06
8453, -1.18875466176e-06, -2.03474191087e-05, 1.45906872778e-07
8454, -1.56793066307e-06, -2.02474042446e-05, 3.93429158218e-07
8455, -9.64954622791e-08, -1.86935620004e-05, -2.62372463714e-06
8456, 1.443511122e-06, -1.76543746593e-05, -1.17330939748e-06
8457, 2.71792205711e-06, -2.06189920499e-05, -1.41017076244e-06
8458, 1.33736395242e-06, -1.94570250087e-05, -3.06359423966e-06
8459, -9.99423225664e-07, -2.03835047627e-05, -1.38221455973e-07
8460, 1.34776001493e-06, -1.97530827097e-05, -1.97446771897e-06
8461, 6.56069267049e-07, -1.9156115567e-05, -6.96787103061e-07
8462, 7.68485751647e-07, -1.93419617898e-05, 3.90563073537e-07
8463, -1.35841143686e-07, -1.78601407081e-05, -1.10455350323e-07
8464, -8.0318162331e-07, -1.7365227648e-05, -3.55201324845e-06
8465, -2.927093175e-06, -1.79882177112e-05, -2.49946790121e-07
8466, -2.7443955782e-06, -1.90783725927e-05, -4.97756742437e-07
8467, 2.92417072659e-06, -1.92909331817e-05, -4.70102699482e-06
8468, -1.45016227669e-06, -1.98688691413e-05, -2.46210108005e-06
8469, -8.93370950922e-07, -1.69386922128e-05, -1.54462045308e-06
8470, 1.35047384045e-06, -1.78703752613e-05, 7.8822530275e-07
8471, 3.56126590334e-06, -1.86104987756e-05, 1.58199142513e-06
8472, 1.77331296088e-06, -1.99587864986e-05, -1.35151017947e-06
8473, 3.59165584569e-06, -2.02723582924e-05, -2.44292243157e-06
8474, 3.91914797951e-07, -1.72852542121e-05, 3.39462292963e-07
8475, -1.32660486938e-07, -1.98563209076e-05, -1.05581365945e-07
8476, -1.34740850086e-06, -1.86842083148e-05, -3.05052707489e-06
8477, 2.76627308493e-06, -2.11530996093e-05, -3.2211904164e-06
8478, 3.05493227345e-06, -1.82023005303e-05, -1.93104131058e-06
8479, 4.13872176571e-07, -1.89718635225e-05, -2.16490291702e-06
8480, -1.34963802173e-07, -1.88366710024e-05, -1.07498063596e-07
8481, 3.61451657477e-07, -1.83098142473e-05, -8.79543429106e-07
8482, -1.95401340293e-06, -1.73617883671e-05, 1.79031025224e-06
8483, -8.86232988101e-07, -1.92557181694e-05, 8.99396624335e-07
8484, -3.38206081064e-06, -1.87240316974e-05, -2.37430205397e-06
8485, 2.02099585721e-07, -1.88255971364e-05, -1.59036315197e-06
8486, 2.21757612944e-06, -1.94737671163e-05, 4.77529597364e-08
8487, 3.13231767368e-07, -1.58494812644e-05, -1.33572303237e-06
8488, 3.9798904937e-06, -2.09143355793e-05, -6.18301524492e-07
8489, 3.61101991073e-06, -1.99880594055e-05, 1.18900068551e-06
8490, 5.03060790372e-06, -1.98826260327e-05, -1.36392577641e-06
8491, -1.03876640677e-06, -2.10546964006e-05, 9.18088604689e-08
8492, 4.7604299876e-06, -1.96626587875e-05, -4.07577244159e-06
8493, 2.72513175324e-06, -1.89025118351e-05, -1.18341141413e-06
8494, 1.69139029045e-06, -1.78252680853e-05, -2.13570057775e-06
8495, -1.28169470119e-07, -1.88618483765e-05, -1.07929593493e-07
8496, 1.80206043734e-06, -1.83216207008e-05, 1.0785398056e-06
8497, 7.42916876532e-09, -1.91690610563e-05, -9.12269801295e-07
8498, -2.96058475616e-07, -2.05536832486e-05, -2.09982727139e-06
8499, 4.20735714161e-07, -1.81367930329e-05, -7.74449526406e-07
8500, 2.02292654901e-06, -2.01210059871e-05, 3.52390408544e-07
8501, 5.35453693523e-07, -1.86326012628e-05, 1.19066589431e-06
8502, -3.4318723725e-06, -1.94393745261e-05, 2.76111274681e-06
8503, -4.25589142883e-07, -1.92689769975e-05, -1.1885428575e-06
8504, 1.87028083014e-06, -1.66372314778e-05, -2.8064393999e-06
8505, 1.8785528788e-06, -1.98467269131e-05, -2.37842831817e-06
8506, -5.5491951705e-07, -2.00583467473e-05, -1.458769907e-06
8507, 4.8543671052e-06, -1.80981994481e-05, -1.5151585559e-06
8508, 2.73799926206e-07, -2.20373272484e-05, -6.32891663269e-07
8509, -1.31448438681e-07, -1.77609045508e-05, -1.10739240019e-07
8510, -1.34724639375e-07, -1.67548986118e-05, -1.08510231846e-07
8511, 2.29408982767e-06, -1.76355649259e-05, -3.41541385601e-06
8512, 3.52960396522e-06, -1.98997702301e-05, 1.39045487748e-07
8513, 1.17444383977e-06, -1.95778948625e-05, 6.01769701193e-07
8514, 2.18323245761e-06, -1.90781680499e-05, -1.8199726922e-06
8515, -3.15571319867e-07, -1.85853757525e-05, -7.36808502121e-07
8516, 1.06905362198e-06, -1.74366746265e-05, -1.24383905021e-06
8517, 7.1106164416e-07, -1.96960486572e-05, -1.55975206013e-06
8518, -4.38847434529e-07, -1.80135152197e-05, 1.69532397387e-06
8519, -6.19620576085e-07, -1.86144114668e-05, 2.80753653671e-07
8520, 1.17752829918e-06, -1.76937144056e-05, -5.15534685703e-06
8521, 3.29405608334e-06, -1.99795495353e-05, -1.15484501568e-06
8522, 3.53191047328e-06, -2.04533803193e-05, -9.17678629537e-07
8523, 1.74738574235e-06, -1.8641698274e-05, 4.4017969788e-07
8524, 3.76934631551e-06, -2.01410956968e-05, -2.6557487405e-06
8525, 9.65643227812e-07, -1.85510723245e-05, -3.90391445537e-06
8526, 3.76838517948e-06, -1.93546700104e-05, -8.09104336489e-07
8527, -3.19582493825e-06, -1.86576735329e-05, -6.92292853915e-07
8528, 1.60444511565e-06, -1.80390196141e-05, -8.15669342889e-07
8529, 2.52084458512e-06, -1.80358404841e-05, -3.91689467593e-06
8530, 1.64227421771e-06, -1.78313965982e-05, -2.27079918234e-06
8531, -1.56573198656e-06, -1.88669447717e-05, 2.78333403993e-07
8532, 2.59839171709e-07, -1.76542690007e-05, -1.51159341495e-06
8533, 3.54745311303e-06, -1.86571112486e-05, -1.9410965566e-06
8534, -6.79561136681e-07, -1.84460016959e-05, -1.74606658811e-06
8535, 1.41548998401e-06, -1.77345688305e-05, -1.44733954007e-06
8536, 5.04677437017e-07, -1.942980012e-05, -1.28861872414e-06
8537, -7.53818761649e-07, -1.80947015863e-05, -2.11560294967e-06
8538, 2.89224399861e-06, -2.08165130702e-05, -2.54616138789e-06
8539, -2.16862269799e-06, -1.9829257951e-05, -5.04850151498e-07
8540, 4.38476291764e-06, -1.8852766268e-05, -4.01421104419e-06
8541, 2.48661828435e-06, -1.89990455339e-05, -8.08249778191e-07
8542, 1.95935948205e-06, -1.8416543296e-05, -1.02734212973e-06
8543, 2.981611461e-06, -1.80986292096e-05, -3.71660329864e-06
8544, 4.01987091499e-06, -2.15720147749e-05, -1.31431677321e-06
8545, 1.13085331869e-07, -1.82635685543e-05, -4.51335000932e-07
8546, 5.52939500701e-06, -1.72937911411e-05, -1.81493827315e-06
8547, 8.89637852634e-07, -1.81299598723e-05, -1.06568431029e-06
8548, -1.12215032668e-08, -1.95505990495e-05, -1.49185838623e-06
8549, 2.00299105277e-06, -1.94414520045e-05, -1.11968013661e-06
8550, 2.31394818595e-06, -1.85436148979e-05, -1.85712462089e-06
8551, 2.61528972143e-06, -1.99886971861e-05, -1.08730640775e-06
8552, 5.24703134003e-06, -2.11545342158e-05, -6.98803452203e-07
8553, -1.22507578206e-06, -1.9396211308e-05, -1.65157183118e-06
8554, 1.65608839461e-06, -1.87209611315e-05, -1.39900011688e-06
8555, 3.69866536581e-06, -1.76363099037e-05, -6.97941050687e-07
8556, -3.1526553588e-06, -1.76231310653e-05, 9.20297491401e-07
8557, -4.80407767187e-07, -1.95943405668e-05, -2.33502523642e-06
8558, 4.2873792385e-06, -1.85507792571e-05, -2.37591598332e-06
8559, 2.46291009413e-07, -1.62060943022e-05, -3.24160051873e-06
8560, 2.85520087832e-06, -1.85297142844e-05, -3.70110607837e-06
8561, 1.98792992359e-06, -1.99881721168e-05, 2.57584966408e-06
8562, 8.86624020355e-07, -1.8303178898e-05, -4.00301782927e-06
8563, -1.84063531004e-07, -1.82089788781e-05, 4.79333664391e-07
8564, 8.33433711815e-07, -2.11103430963e-05, 7.86217917056e-07
8565, 2.68127410575e-06, -1.83209942123e-05, -1.82199097487e-06
8566, 2.13958732773e-06, -2.01220333212e-05, -2.28154567663e-06
8567, 6.13694062112e-06, -1.9457907994e-05, -6.20162310825e-06
8568, 3.56886746282e-06, -1.79295933326e-05, -1.16161539117e-06
8569, 5.37063813625e-07, -1.69924623565e-05, -1.78687657703e-06
8570, 1.88939268443e-07, -1.91358978127e-05, 9.85523177923e-07
8571, 2.42747771019e-06, -1.94853483985e-05, -7.39109963826e-07
8572, 1.39986233915e-06, -2.13712828379e-05, 3.79942989254e-07
8573, -1.73628982997e-06, -2.11047034749e-05, 4.95998535694e-07
8574, 1.97322780382e-06, -1.94516633567e-05, -3.81344624344e-06
8575, 2.14048674971e-06, -1.79915545153e-05, -3.16719071455e-06
8576, 6.31320799421e-08, -1.92668934963e-05, 1.06794202494e-06
8577, 6.63168250975e-07, -2.305404842e-05, 1.02826696164e-06
8578, 8.06575436366e-07, -1.81857911045e-05, -2.39176528201e-06
8579, 4.40452847569e-07, -1.78495517467e-05, -2.37242907933e-06
8580, -1.83207577727e-06, -1.953406757e-05, -4.72316764191e-07
8581, -5.93050532139e-07, -1.96027287267e-05, -1.55174947578e-06
8582, 3.91454741893e-07, -2.02462980484e-05, -3.10847453639e-06
8583, 2.39790773143e-06, -1.91467053658e-05, -5.22900230088e-07
8584, 3.58417863326e-06, -1.85198203569e-05, -7.30772422889e-07
8585, 3.2755785706e-06, -1.8851619886e-05, -2.1205977968e-06
8586, -1.36186478796e-07, -1.55116567229e-05, -1.08521850134e-07
8587, 2.36745330206e-06, -1.92434615084e-05, 1.73141035507e-06
8588, 3.02480503261e-06, -1.68498126071e-05, -1.45314238732e-06
8589, 2.42255017952e-06, -2.02756975277e-05, -2.84130662903e-06
8590, -7.76759171904e-07, -1.92872954082e-05, -1.81621216983e-06
8591, 4.30628108387e-07, -1.9532003466e-05, -2.77274721916e-06
8592, 8.48261115679e-07, -1.86351922455e-05, 5.96254195679e-07
8593, 2.61070537334e-06, -1.72737488836e-05, -5.6482797514e-07
8594, 3.52588141704e-06, -1.98513821057e-05, 8.40741573202e-07
8595, 5.36833451439e-07, -1.8261988696e-05, -6.88437226687e-07
8596, 1.36265994294e-07, -1.92428326589e-05, -1.8578318472e-06
8597, 1.38698135619e-07, -1.71296659517e-05, -9.1076568077e-07
8598, 1.7080139889e-06, -1.71724829667e-05, 4.29980727305e-07
8599, 1.18631465753e-06, -1.82537754454e-05, -1.51615915525e-06
8600, 8.1467830532e-07, -2.05680803824e-05, -5.83221847654e-07
8601, 2.7766843001e-06, -1.85627974582e-05, -2.29627279314e-06
8602, 1.20283420981e-06, -2.0112804516e-05, -1.35225010388e-06
8603, 1.07434098049e-06, -1.83856367065e-05, -1.08419493013e-06
8604, 3.36023407469e-06, -1.86702006663e-05, -2.3405188934e-06
8605, -8.49470554217e-07, -1.79043208471e-05, -2.71142976998e-06
8606, 8.00070251975e-07, -1.78325066035e-05, -2.84369590221e-06
8607, 2.05258039567e-06, -1.8050174694e-05, -2.58454443533e-06
8608, -2.0425470801e-06, -1.84852168197e-05, -1.119792927e-06
8609, 2.23135174328e-06, -1.89248397331e-05, 4.80143879559e-07
8610, 3.3042808579e-06, -2.0255087664e-05, -2.17692220668e-06
8611, 3.9430374483e-06, -1.81254242184e-05, -7.46739220644e-07
8612, 1.26410242579e-06, -1.76484562411e-05, -1.84431412091e-06
8613, 7.51947100218e-07, -1.83963460156e-05, -1.07754399628e-06
8614, -8.41602570249e-07, -2.11936490216e-05, 2.71149255466e-06
8615, 7.37646825919e-07, -1.87846314204e-05, -3.61184751684e-06
8616, 1.66128918009e-06, -2.09794742916e-05, -2.63779506427e-06
8617, 3.83757952168e-06, -2.14225633146e-05, -2.72956742365e-06
8618, 4.31145787735e-07, -1.88885130309e-05, -5.31235723409e-07
8619, -1.34823285031e-07, -1.70963163976e-05, -1.06729238942e-07
8620, 4.57513828391e-07, -1.94067183316e-05, -1.47734235535e-06
8621, -1.54217833171e-06, -1.91572317398e-05, 3.66014350248e-07
8622, -5.57489785533e-06, -1.98106429546e-05, -1.81580827051e-06
8623, -8.89272363376e-07, -1.92631496864e-05, -3.47159542988e-07
8624, 1.30475228542e-06, -1.6041241111e-05, -2.14213436101e-06
8625, -5.64405420178e-07, -1.87818588504e-05, -1.60892735355e-06
8626, -2.51412112977e-06, -1.64690874859e-05, -4.53768398432e-07
8627, -4.03771684025e-07, -1.97082017131e-05, -7.21426931354e-07
8628, -3.47513238236e-07, -1.69669443053e-05, -1.63122628628e-06
8629, 2.35512699121e-06, -1.80913220884e-05, -1.31142303169e-06
8630, -1.33557843376e-07, -1.64821580124e-05, -1.07762638285e-07
8631, -1.72689309947e-06, -1.70791149431e-05, -2.68560399464e-06
8632, 2.76299488221e-07, -1.94858326047e-05, 1.46303556316e-06
8633, -1.3348527152e-07, -2.05466894462e-05, -1.01476705936e-07
8634, 3.93325056356e-06, -2.05705534364e-05, -2.93722037445e-06
8635, 3.42674203313e-06, -1.93671133494e-05, 8.56185411324e-07
8636, 8.10854934151e-07, -1.79730607779e-05, -7.08940503333e-07
8637, 2.35627448868e-06, -1.95069607582e-05, 3.71125716158e-07
8638, 2.29429916414e-06, -2.13933942693e-05, 1.6983229287e-06
8639, 4.66411070651e-06, -2.14683315798e-05, -1.12650794911e-06
8640, -5.17736116784e-07, -1.62299823444e-05, -2.56938376914e-06
8641, -8.59549745656e-07, -1.75518213097e-05, -6.5960521915e-07
8642, 3.45240670308e-07, -1.83125276062e-05, -1.31881807483e-06
8643, 1.00819898724e-06, -2.01225494329e-05, -1.34326018498e-06
8644, 3.68834487684e-06, -1.77300468137e-05, -5.28179178231e-06
8645, 1.68165668475e-06, -1.8847567436e-05, 1.28031168248e-06
8646, 7.76670742693e-07, -1.90096738834e-05, -1.4002172499e-06
8647, -1.7494232452e-06, -1.67406399e-05, -1.30022436684e-06
8648, 5.56279884737e-07, -1.85450776612e-05, -3.42614513199e-06
8649, 4.52742279512e-06, -1.95698328942e-05, -4.6423995515e-06
8650, -8.04197565639e-07, -1.99638399456e-05, -7.85427937196e-07
8651, 7.41244647965e-07, -1.98567107222e-05, 3.47664778139e-07
8652, -1.54791997174e-07, -1.89086953506e-05, -5.65448902923e-07
8653, 4.8855047481e-07, -2.09522767042e-05, -2.71346963169e-06
8654, 4.08049873697e-06, -1.89686053394e-05, 3.99541744754e-07
8655, -1.01348245649e-06, -2.10322772154e-05, 2.87532304411e-06
8656, -2.49613336157e-06, -2.08320518129e-05, -8.21647753554e-07
8657, -1.17777382391e-06, -1.99785087957e-05, 1.10136651106e-06
8658, 2.89821584635e-06, -2.01685611255e-05, -1.19441052157e-06
8659, 8.0870026808e-07, -1.9345250699e-05, -1.16647501727e-06
8660, -1.33704195787e-07, -1.62471257601e-05, -1.07329606877e-07
8661, 5.02517912254e-06, -1.88036368289e-05, -1.93376346794e-07
8662, 1.45173727869e-06, -2.27986014828e-05, -7.0454047139e-07
8663, -2.48287719194e-08, -1.77645730155e-05, -1.62952441486e-06
8664, 2.07946903334e-06, -1.89643382104e-05, 1.17614868804e-07
8665, -1.3123985902e-07, -1.82526807376e-05, -3.79000599842e-06
8666, 4.91431739722e-07, -1.79098774307e-05, -4.74403984247e-06
8667, 4.12156204586e-06, -1.85366518891e-05, -6.32729061806e-06
8668, 3.99739550499e-07, -1.82244523394e-05, -2.29819542226e-06
8669, 7.18350661385e-07, -1.7436870173e-05, 8.52173667038e-07
8670, -1.30217929896e-07, -1.7973000698e-05, -1.05817843558e-07
8671, -1.62536015679e-06, -1.8420373945e-05, -1.9164697072e-06
8672, -1.60947983363e-06, -1.68547420796e-05, 6.08556254363e-07
8673, 5.59925635167e-06, -1.85868417668e-05, -1.16167776773e-06
8674, -1.34619982579e-07, -1.68593294411e-05, -1.08245445407e-07
8675, 3.30552824909e-06, -2.02409720477e-05, -1.99937869268e-06
8676, 1.46790106371e-06, -2.02451544455e-05, -4.87154680169e-07
8677, -8.96941515565e-07, -1.87177700762e-05, 1.09052459212e-07
