,Names,RA,DEC,Redshift
450,2MASX J01244391+0122022,21.18304,1.36739,0.030011
451,2MASX J01251821-0752060,21.32593,-7.86841,0.033987
452,2MASX J01252369-0111411,21.34861,-1.19479,0.017505
453,2MASX J01253788-1250592,21.40783,-12.84972,0.048133
454,2MASX J01254707-0808166,21.44625,-8.13797,0.049821
455,2MASX J01254810-0129321,21.45046,-1.49231,0.017025
456,2MASX J01255244-0115594,21.46854,-1.26658,0.021035
457,2MASX J01255594-1128296,21.48313,-11.475,0.050101
458,2MASX J01261582-4537284,21.56596,-45.62453,0.050832
459,2MASX J01262180-0531575,21.59081,-5.53267,0.04323
460,2MASX J01263130-2014370,21.63042,-20.24361,0.052113
461,2MASX J01263143-0134295,21.63085,-1.57493,0.018376
462,2MASX J01263372-1926520,21.64053,-19.4478,0.052223
463,2MASX J01265166-2257108,21.71521,-22.95303,0.033073
464,2MASX J01265610-0722240,21.73385,-7.37352,0.033993
465,2MASX J01265705-1313482,21.73771,-13.23003,0.051712
466,2MASX J01271498-0318090,21.81242,-3.30263,0.047199
467,2MASX J01273441-0439075,21.89337,-4.65211,0.049888
468,2MASX J01275610-0121265,21.98375,-1.35778,0.015557
469,2MASX J01280350-0143135,22.01458,-1.72028,0.019163
470,2MASX J01280414-0526255,22.01732,-5.4407,0.048053
471,2MASX J01283743-0004099,22.156,-0.06931,0.018988
472,2MASX J01290121-2049152,22.25504,-20.82083,0.032432
473,2MASX J01290164-4337226,22.25679,-43.62303,0.031949
474,2MASX J01290241-0908290,22.26007,-9.14135,0.050018
475,2MASX J01290815-5352413,22.28408,-53.87819,0.051873
476,2MASX J01291919-1212150,22.32992,-12.20417,0.050782
477,2MASX J01292568-1211435,22.35713,-12.19534,0.050772
478,2MASX J01292655-0111595,22.36073,-1.19978,0.016375
479,2MASX J01292685-1039155,22.36182,-10.65439,0.049554
480,2MASX J01292808-2019258,22.36705,-20.32389,0.04293
481,2MASX J01294898-5303351,22.45413,-53.05981,0.05336
482,2MASX J01295521-2026288,22.47993,-20.44147,0.032699
483,2MASX J01300639-0239235,22.52655,-2.65654,0.018429
484,2MASX J01303820-1045482,22.65918,-10.7635,0.042949
485,2MASX J01304386-1257072,22.68279,-12.952,0.044421
486,2MASX J01305169-2242422,22.71546,-22.71167,0.03311
487,2MASX J01310838-5113558,22.785,-51.23211,0.054474
488,2MASX J01311356-1120538,22.80634,-11.34823,0.043187
489,2MASX J01311452+1402014,22.81033,14.03352,0.029822
490,2MASX J01312288-0040272,22.84553,-0.67415,0.015583
491,2MASX J01312491-2011204,22.85389,-20.18891,0.04268
492,2MASX J01324340-1209169,23.18095,-12.15457,0.018463
493,2MASX J01333940-0216389,23.41429,-2.27749,0.054861
494,2MASX J01335074-5402216,23.46142,-54.03944,0.051492
495,2MASX J01341977-1428107,23.58242,-14.46964,0.050015
496,2MASX J01344536-0059414,23.68909,-0.9949,0.044454
497,2MASX J01354767-0511102,23.94862,-5.18617,0.052636
498,2MASX J01360060-0759335,24.00538,-7.9902,0.042139
499,2MASX J01361966-0828415,24.08184,-8.4783,0.040953
500,2MASX J01364618-1520594,24.19266,-15.34971,0.051772
501,2MASX J01364805-1347064,24.20031,-13.78504,0.050565
502,2MASX J01365383-1405104,24.22425,-14.08628,0.038283
503,2MASX J01365557-0500037,24.23158,-5.00118,0.038767
504,2MASX J01365698-1357563,24.23738,-13.96572,0.040188
505,2MASX J01370856-0921485,24.28582,-9.36347,0.03967
506,2MASX J01371682-0645215,24.32008,-6.75603,0.041762
507,2MASX J01372116-1338458,24.33821,-13.64611,0.039614
508,2MASX J01372378-0018422,24.34908,-0.31172,0.055908
509,2MASX J01374334-0029104,24.43052,-0.4862,0.051347
510,2MASX J01381318-0929001,24.55504,-9.48341,0.041585
511,2MASX J01381400-0234321,24.55825,-2.57558,0.045902
512,2MASX J01381512-1947310,24.56292,-19.79189,0.043964
513,2MASX J01391243-2125492,24.80187,-21.43036,0.048774
514,2MASX J01392164-0450504,24.84008,-4.84728,0.054678
515,2MASX J01393602-0045290,24.90002,-0.75794,0.161531
516,2MASX J01395557-1330124,24.98154,-13.50344,0.038937
517,2MASX J01400304-0712106,25.01267,-7.20292,0.050565
518,2MASX J01400755-0625426,25.03144,-6.42847,0.051165
519,2MASX J01403338-0445479,25.13912,-4.76325,0.041545
520,2MASX J01405745-0135291,25.23947,-1.59146,0.029537
521,2MASX J01410281-1418527,25.26158,-14.31476,0.039794
522,2MASX J01412688-2058002,25.36198,-20.96687,0.048854
523,2MASX J01413253-0152039,25.38566,-1.86781,0.044097
524,2MASX J01414232-0735281,25.42633,-7.59122,0.051946
525,2MASX J01415955-2036275,25.49829,-20.60761,0.047693
526,2MASX J01422255-1136173,25.59386,-11.60513,0.051356
527,2MASX J01422541-0446204,25.60583,-4.77242,0.04762
528,2MASX J01422827-0732093,25.61783,-7.53589,0.051536
529,2MASX J01423527-1551272,25.64691,-15.85762,0.053524
530,2MASX J01424555-0451324,25.68987,-4.85905,0.039727
531,2MASX J01431083-1439579,25.7953,-14.66605,0.051195
532,2MASX J01440751-3611268,26.03129,-36.19083,0.027686
533,2MASX J01444498+1721365,26.18758,17.36014,0.026985
534,2MASX J01453711-4017149,26.40479,-40.28744,0.021401
535,2MASX J01454214+0959495,26.42563,9.99714,0.031445
536,2MASX J01454433-0650126,26.43488,-6.83678,0.05252
537,2MASX J01454460-5605518,26.43583,-56.09769,0.088
538,2MASX J01454666-0944346,26.44451,-9.74284,0.049444
539,2MASX J01462366-3525442,26.59871,-35.42903,0.027175
540,2MASX J01464103-0939409,26.67091,-9.66136,0.052081
541,2MASX J01465035-1523324,26.70975,-15.39236,0.051639
542,2MASX J01465830-2412374,26.74296,-24.21039,0.042016
543,2MASX J01471122-0351288,26.79666,-3.8579,0.042303
544,2MASX J01471218-2348044,26.80075,-23.80131,0.054661
545,2MASX J01471623-1512411,26.81774,-15.21146,0.051399
546,2MASX J01472384-5426408,26.84925,-54.44475,0.051085
547,2MASX J01475003-0514262,26.9585,-5.24069,0.047873
548,2MASX J01475731-1542468,26.98875,-15.71303,0.040428
549,2MASX J01492433-2141089,27.35139,-21.68592,0.049281
550,2MASX J01494179-5837500,27.42413,-58.63056,0.037606
551,2MASX J01501529-0053158,27.56379,-0.88771,0.125174
552,2MASX J01501994+3309172,27.58308,33.15481,0.033787
553,2MASX J01503833-2439223,27.65967,-24.65631,0.043393
554,2MASX J01503847-0845492,27.66036,-8.76364,0.051376
555,2MASX J01504419+3335451,27.68425,33.59594,0.032896
556,2MASX J01504721-0730482,27.69663,-7.51342,0.053013
557,2MASX J01504897+3230361,27.70392,32.50994,0.037466
558,2MASX J01505503-0222235,27.72933,-2.37322,0.047103
559,2MASX J01511367-7625391,27.80679,-76.4275,0.027429
560,2MASX J01512108+3303323,27.83796,33.05897,0.086503
561,2MASX J01514011-1447269,27.917,-14.79086,0.051155
562,2MASX J01514608+3311127,27.94208,33.18694,0.038073
563,2MASX J01515804-0545211,27.99192,-5.75586,0.050108
564,2MASX J01520368-1439039,28.01526,-14.65107,0.050745
565,2MASX J01522758-1803032,28.115,-18.05097,0.049451
566,2MASX J01530313-1856422,28.26304,-18.94497,0.048704
567,2MASX J01530334-1844452,28.26387,-18.74597,0.046746
568,2MASX J01530484-0334099,28.27013,-3.5696,0.051712
569,2MASX J01535244-2143136,28.46865,-21.72061,0.047189
570,2MASX J01540699-0453002,28.52912,-4.88341,0.041976
571,2MASX J01561067-2158100,29.04457,-21.96948,0.044187
572,2MASX J01561251+1454234,29.05223,14.90665,0.026999
573,2MASX J01571518+1450072,29.31328,14.83532,0.033349
574,2MASX J01573263-0725564,29.38592,-7.43231,0.046722
575,2MASX J01573731-0649144,29.4055,-6.82058,0.042766
576,2MASX J01581000-4807369,29.54158,-48.12683,0.048287
577,2MASX J01592601-1303395,29.85829,-13.061,0.052593
578,2MASX J01593881-0641029,29.91164,-6.6841,0.049848
579,2MASX J01595354-0541000,29.97303,-5.68348,0.052393
580,2MASX J01595398-5713019,29.97492,-57.21728,0.019817
581,2MASX J02004491-0131108,30.18708,-1.51978,0.041375
582,2MASX J02010492-2132598,30.27043,-21.5501,0.043397
583,2MASX J02013189-1623598,30.38292,-16.40006,0.052073
584,2MASX J02013826-5816068,30.40929,-58.26861,0.021942
585,2MASX J02013986-0707518,30.41613,-7.13111,0.051459
586,2MASX J02015727-0107524,30.48852,-1.1311,0.04242
587,2MASX J02015820-0059524,30.49251,-0.99776,0.043118
588,2MASX J02020135-7356577,30.505,-73.94925,0.032112
589,2MASX J02021731+6821460,30.57217,68.36275,0.011932
590,2MASX J02023271-0105235,30.6365,-1.08994,0.1369
591,2MASX J02025021-0604363,30.70924,-6.07681,0.051059
592,2MASX J02031605-0102252,30.81674,-1.04035,0.041888
593,2MASX J02031705-1500508,30.82114,-15.01417,0.051552
594,2MASX J02031741-0622120,30.82253,-6.37015,0.051853
595,2MASX J02033775-1708005,30.90736,-17.13348,0.052219
596,2MASX J02035503-1636225,30.97933,-16.60634,0.052516
597,2MASX J02045062+3448149,31.21096,34.80414,0.0389
598,2MASX J02050352+0010309,31.26483,0.17511,0.076974
599,2MASX J02064135-0416423,31.67237,-4.2785,0.042936
600,2MASX J02064662-2136363,31.69409,-21.61018,0.038343
601,2MASX J02064755-1823543,31.69821,-18.39842,0.052316
602,2MASX J02070137-1354186,31.75575,-13.90525,0.053684
603,2MASX J02070439-0735249,31.76821,-7.59033,0.047329
604,2MASX J02071915+0115079,31.82992,1.25202,0.175024
605,2MASX J02074195-0737436,31.92479,-7.62886,0.047286
606,2MASX J02075654-0727306,31.98558,-7.45853,0.048033
607,2MASX J02075688-0552116,31.98692,-5.87,0.043297
608,2MASX J02082095-0718292,32.08742,-7.30814,0.047513
609,2MASX J02082952-0309220,32.12311,-3.15621,0.051916
610,2MASX J02085130-1518078,32.21371,-15.30225,0.033887
611,2MASX J02090776-0720351,32.2823,-7.34314,0.053197
612,2MASX J02095534-0659096,32.4805,-6.98592,0.043103
613,2MASX J02102127-1646050,32.58858,-16.768,0.05344
614,2MASX J02103685-1419230,32.65346,-14.32312,0.053607
615,2MASX J02104207-0038182,32.67554,-0.63839,0.019745
616,2MASX J02104842-0638134,32.70183,-6.63706,0.043573
617,2MASX J02105311-0626264,32.72131,-6.44067,0.04316
618,2MASX J02105432-2231422,32.72642,-22.52839,0.038083
619,2MASX J02113239-0301212,32.88493,-3.02244,0.036712
620,2MASX J02113326-7334063,32.88833,-73.56844,0.028263
621,2MASX J02113378-7316014,32.89054,-73.26703,0.026962
622,2MASX J02115942-1521188,32.9975,-15.35522,0.054348
623,2MASX J02120886-5136003,33.037,-51.60014,0.030998
624,2MASX J02121506-1655248,33.06279,-16.92344,0.05298
625,2MASX J02121535-5004353,33.06404,-50.07644,0.047786
626,2MASX J02123758-0550207,33.15654,-5.83908,0.043583
627,2MASX J02123789-0217267,33.15792,-2.29078,0.041696
628,2MASX J02123792-0539237,33.15792,-5.65661,0.04328
629,2MASX J02123892-4857315,33.16208,-48.95881,0.046142
630,2MASX J02133051+1652521,33.37712,16.88122,0.036155
631,2MASX J02133257-0528552,33.38581,-5.48194,0.042593
632,2MASX J02135297-0505481,33.47067,-5.09675,0.042596
633,2MASX J02141879-2420505,33.57842,-24.34728,0.032332
634,2MASX J02143393-4953404,33.64158,-49.89461,0.046826
635,2MASX J02144196-1241401,33.67479,-12.69466,0.032773
636,2MASX J02145558-2451174,33.73158,-24.85478,0.036842
637,2MASX J02150793-6420402,33.78317,-64.3445,0.039884
638,2MASX J02153756-5952331,33.90633,-59.87592,0.028977
639,2MASX J02154875-1541478,33.95312,-15.69656,0.052777
640,2MASX J02160617-6306173,34.02558,-63.10478,0.039094
641,2MASX J02162596-5956270,34.10821,-59.94086,0.028887
642,2MASX J02165833-1738210,34.24291,-17.63925,0.053847
643,2MASX J02175624-0418370,34.48439,-4.31034,0.033707
644,2MASX J02181116-1424577,34.54668,-14.416,0.037566
645,2MASX J02182011-0631278,34.58367,-6.52447,0.042533
646,2MASX J02183898-1519082,34.66237,-15.31906,0.052937
647,2MASX J02184099-0637128,34.67083,-6.62031,0.044758
648,2MASX J02193177-2252001,34.88233,-22.86675,0.032683
649,2MASX J02194222-1014147,34.92589,-10.23743,0.054301
650,2MASX J02194494-0650597,34.93733,-6.84992,0.016251
651,2MASX J02194615-0539186,34.94236,-5.65537,0.042166
652,2MASX J02195177-0431546,34.9658,-4.53188,0.041796
653,2MASX J02202533-1644547,35.10554,-16.74847,0.03308
654,2MASX J02202631-3158164,35.10971,-31.97122,0.034861
655,2MASX J02203668-1828348,35.15283,-18.47642,0.033056
656,2MASX J02215861-0553152,35.49421,-5.88761,0.049047
657,2MASX J02220471-0733442,35.5195,-7.56221,0.040033
658,2MASX J02222634-0617393,35.60967,-6.29419,0.042469
659,2MASX J02222955-0615323,35.62313,-6.25903,0.042276
660,2MASX J02232137-2132286,35.83908,-21.54119,0.030164
661,2MASX J02234313-0510040,35.92975,-5.16797,0.043994
662,2MASX J02234484-1712430,35.93678,-17.21192,0.0333
663,2MASX J02234718+2728242,35.94658,27.47344,0.035154
664,2MASX J02235473-0447388,35.97819,-4.79426,0.044527
665,2MASX J02240255-0707374,36.01058,-7.12711,0.032629
666,2MASX J02242354+2714059,36.09813,27.23494,0.032286
667,2MASX J02243278-6139561,36.13667,-61.66558,0.049638
668,2MASX J02250641-0618341,36.27683,-6.30954,0.052286
669,2MASX J02252168-0613052,36.34032,-6.21823,0.05244
670,2MASX J02252977-0400413,36.37405,-4.01164,0.04336
671,2MASX J02253625-0355413,36.40104,-3.92811,0.043407
672,2MASX J02254219-0840206,36.42567,-8.67252,0.05247
673,2MASX J02254232-2317439,36.42629,-23.29561,0.052927
674,2MASX J02254691-0542313,36.44554,-5.7089,0.054311
675,2MASX J02254837-0601297,36.4515,-6.02494,0.05266
676,2MASX J02255410-0520272,36.47537,-5.34105,0.053981
677,2MASX J02261545-0606265,36.56436,-6.10748,0.049508
678,2MASX J02263392-2238343,36.64133,-22.64294,0.037276
679,2MASX J02265443+2337316,36.72687,23.62553,0.03381
680,2MASX J02270007-2256133,36.75025,-22.93706,0.035294
681,2MASX J02270511-5117448,36.77137,-51.29583,0.047193
682,2MASX J02271313-1830304,36.80479,-18.5085,0.016191
683,2MASX J02274654-2333213,36.94392,-23.55583,0.109832
684,2MASX J02274954-0526053,36.95642,-5.43481,0.046162
685,2MASX J02280002-0240383,37.00017,-2.67733,0.041579
686,2MASX J02280783-0316403,37.03254,-3.27779,0.053881
687,2MASX J02283718-0249376,37.15482,-2.82706,0.053741
688,2MASX J02283731-0244416,37.15546,-2.74481,0.054291
689,2MASX J02283738-0239186,37.15596,-2.65512,0.05344
690,2MASX J02290683-0533596,37.27835,-5.56664,0.030755
691,2MASX J02290752-1845094,37.28129,-18.75275,0.033316
692,2MASX J02290908-5444128,37.28792,-54.73694,0.03328
693,2MASX J02292907-5832452,37.37133,-58.54597,0.031792
694,2MASX J02293450-5759183,37.39367,-57.9885,0.038367
695,2MASX J02303663+2243096,37.65266,22.71939,0.032459
696,2MASX J02304534-1358516,37.68896,-13.981,0.035081
697,2MASX J02311320-5915510,37.80504,-59.26419,0.040925
698,2MASX J02311467-1741120,37.81103,-17.68671,0.031822
699,2MASX J02313785-5044465,37.90783,-50.74619,0.050345
700,2MASX J02314824-0109257,37.95107,-1.15702,0.053887
701,2MASX J02314941-0536417,37.95592,-5.61153,0.048924
702,2MASX J02323261-0515428,38.13583,-5.26192,0.054514
703,2MASX J02323273-6235050,38.1365,-62.58469,0.032849
704,2MASX J02324668-1735282,38.19456,-17.59117,0.035021
705,2MASX J02331836-1736445,38.32662,-17.61226,0.03333
706,2MASX J02334766-5903535,38.44854,-59.06497,0.044551
707,2MASX J02340791-1353512,38.53304,-13.89747,0.050448
708,2MASX J02341044-0308584,38.54346,-3.14953,0.053644
709,2MASX J02343877-0107557,38.66168,-1.13221,0.048882
710,2MASX J02344144-0114187,38.6727,-1.2385,0.037405
711,2MASX J02352657+0104287,38.86077,1.07454,0.093988
712,2MASX J02353437-0603496,38.8931,-6.06395,0.030811
713,2MASX J02363098-5325303,39.12908,-53.42514,0.051529
714,2MASX J02364887-0859267,39.20364,-8.99073,0.042452
715,2MASX J02372403-1152139,39.35012,-11.87065,0.027639
716,2MASX J02373138-6051368,39.38083,-60.86017,0.024047
717,2MASX J02381161-0613141,39.54826,-6.22072,0.041362
718,2MASX J02381540-0358430,39.56408,-3.97862,0.022572
719,2MASX J02381608+0155491,39.56696,1.93031,0.0666
720,2MASX J02382507-2713470,39.60446,-27.22972,0.044988
721,2MASX J02384486-6307247,39.687,-63.12347,0.052139
722,2MASX J02384894-2911180,39.70392,-29.18822,0.049821
723,2MASX J02384944-0833126,39.70611,-8.55357,0.038265
724,2MASX J02385841+1016344,39.74342,10.27631,0.065899
725,2MASX J02390575-0656486,39.77407,-6.94688,0.02374
726,2MASX J02393723+1803009,39.90508,18.05033,0.049774
727,2MASX J02394906-0253435,39.9545,-2.89544,0.04408
728,2MASX J02395459-0132338,39.97749,-1.54267,0.044444
729,2MASX J02400263-0951128,40.01097,-9.85376,0.052913
730,2MASX J02400371-1250474,40.0155,-12.84653,0.034961
731,2MASX J02400444-2255218,40.0185,-22.92275,0.033156
732,2MASX J02410138-0449514,40.25575,-4.83096,0.042956
733,2MASX J02410563-1924096,40.27346,-19.40269,0.035851
734,2MASX J02411662-1856546,40.31931,-18.94847,0.025514
735,2MASX J02412243-1809532,40.34338,-18.16493,0.034557
736,2MASX J02412395-6234209,40.34963,-62.57256,0.026922
737,2MASX J02412982-0246198,40.3744,-2.77219,0.043964
738,2MASX J02415080-0050260,40.4618,-0.84069,0.037121
739,2MASX J02415660-0119210,40.48593,-1.32247,0.043597
740,2MASX J02421472-7823250,40.5615,-78.39031,0.046105
741,2MASX J02423851-0338118,40.66035,-3.63658,0.022942
742,2MASX J02424452-8532127,40.68312,-85.53689,0.042556
743,2MASX J02424559-1925315,40.68992,-19.42539,0.025711
744,2MASX J02424860-0848463,40.70243,-8.81295,0.031382
745,2MASX J02425197-0955593,40.71644,-9.93319,0.029137
746,2MASX J02425711-1002593,40.73786,-10.04974,0.031462
747,2MASX J02431524-6625378,40.81358,-66.42722,0.018893
748,2MASX J02432205-0346062,40.84183,-3.76836,0.044334
749,2MASX J02432705-0806331,40.86278,-8.10933,0.031136
750,2MASX J02432905-0100102,40.87105,-1.00272,0.038955
751,2MASX J02434595-0810566,40.94143,-8.18253,0.03052
752,2MASX J02434696-1349005,40.94581,-13.81685,0.027246
753,2MASX J02442084-1639209,41.08683,-16.65575,0.025051
754,2MASX J02442557-1437389,41.1065,-14.62756,0.044988
755,2MASX J02443150-1438439,41.13121,-14.64547,0.044908
756,2MASX J02443597-1940340,41.1498,-19.67611,0.029384
757,2MASX J02443751-2341360,41.15637,-23.69328,0.050388
758,2MASX J02443926-1604249,41.16372,-16.07374,0.035458
759,2MASX J02444408-0529176,41.18356,-5.48821,0.02944
760,2MASX J02445852-0110146,41.24378,-1.17089,0.028396
761,2MASX J02451327-0820539,41.3053,-8.34839,0.031617
762,2MASX J02455136-2824279,41.46404,-28.40775,0.043603
763,2MASX J02455250-1702302,41.46862,-17.04167,0.024387
764,2MASX J02455316-1533432,41.47146,-15.562,0.034464
765,2MASX J02455854-1504512,41.49377,-15.08098,0.027099
766,2MASX J02460680-0738033,41.52831,-7.63437,0.029925
767,2MASX J02460987-0818463,41.54116,-8.31282,0.032642
768,2MASX J02463343-0039153,41.63936,-0.65423,0.043233
769,2MASX J02464670-0043435,41.69461,-0.72881,0.043884
770,2MASX J02465243-0623421,41.71841,-6.39512,0.030678
771,2MASX J02470016-0009215,41.75078,-0.15595,0.075445
772,2MASX J02470230-8355353,41.75946,-83.92644,0.042556
773,2MASX J02471694-0023253,41.82068,-0.39034,0.043787
774,2MASX J02472102-0349503,41.83764,-3.83048,0.043483
775,2MASX J02474873-1453362,41.95295,-14.89357,0.044661
776,2MASX J02481406-2931438,42.05854,-29.52878,0.022949
777,2MASX J02483631-1137216,42.1513,-11.62288,0.032933
778,2MASX J02485779-0230059,42.24079,-2.50167,0.043263
779,2MASX J02491494-3103060,42.31196,-31.05162,0.022549
780,2MASX J02491516+2118173,42.31317,21.30489,0.022309
781,2MASX J02492571-0225001,42.35726,-2.41676,0.043664
782,2MASX J02492901-0034021,42.37082,-0.56732,0.044424
783,2MASX J02492990-3109249,42.37436,-31.15675,0.026468
784,2MASX J02493200-3110229,42.38304,-31.17301,0.022776
785,2MASX J02493349-3107159,42.38908,-31.12111,0.023753
786,2MASX J02493933-3112169,42.41373,-31.20474,0.026368
787,2MASX J02494068-0033570,42.41957,-0.56591,0.045491
788,2MASX J02494936-0047360,42.45555,-0.79351,0.044527
789,2MASX J02495627-3107599,42.48442,-31.13339,0.023329
790,2MASX J02500784-0016014,42.53272,-0.26697,0.029142
791,2MASX J02501611-0520514,42.56711,-5.34771,0.043794
792,2MASX J02502895-1607168,42.62073,-16.12149,0.030511
793,2MASX J02504193-3130145,42.67467,-31.50403,0.024113
794,2MASX J02504210-4323076,42.67546,-43.38553,0.046419
795,2MASX J02504528-2339061,42.68867,-23.65172,0.05287
796,2MASX J02510246-0942087,42.76014,-9.70233,0.033703
797,2MASX J02511327-0050422,42.8054,-0.84499,0.022401
798,2MASX J02511626-3119392,42.81783,-31.32758,0.021878
799,2MASX J02512041-6808481,42.83517,-68.14667,0.027986
800,2MASX J02514157-0715091,42.92327,-7.25253,0.044599
801,2MASX J02520173-1352084,43.00725,-13.86897,0.034884
802,2MASX J02521320-0645532,43.05509,-6.7649,0.03306
803,2MASX J02523709-2114336,43.15466,-21.24258,0.037713
804,2MASX J02525576-1414225,43.23226,-14.23957,0.029707
805,2MASX J02532614-0131102,43.35881,-1.5195,0.02351
806,2MASX J02533585-5840400,43.39963,-58.67781,0.029347
807,2MASX J02533701+1552381,43.40425,15.87733,0.048153
808,2MASX J02534877+0640013,43.45321,6.66708,0.025191
809,2MASX J02540528-0720423,43.52197,-7.34505,0.030715
810,2MASX J02542150-1356456,43.58957,-13.94615,0.030057
811,2MASX J02543198-0131068,43.63329,-1.51861,0.04324
812,2MASX J02543715+1604514,43.65492,16.08086,0.050762
813,2MASX J02543910-1011255,43.663,-10.19061,0.033617
814,2MASX J02544530-5130190,43.68863,-51.50525,0.032316
815,2MASX J02550349-1424314,43.76458,-14.40869,0.029123
816,2MASX J02550661-0009448,43.77748,-0.1625,0.028077
817,2MASX J02550670-1033397,43.77796,-10.56108,0.033607
818,2MASX J02552895+1613347,43.87067,16.22622,0.06775
819,2MASX J02553157+1605277,43.88158,16.09106,0.051009
820,2MASX J02555681-1406509,43.98679,-14.11419,0.02883
