,names,meas,bootmad,bootmsig,bootmother
31,ESO 193- G 013,3,11.752051626457035,8.229734533202562,7.775859582026579
32,UGC 00023,3,10.817403377051406,6.558203367249034,6.606128605315156
33,2MASX J00041398-5113247,3,17.946159524150954,12.026450678504366,12.088491295764573
34,UGC 00024,3,8.100543822435629,4.4329015274772,4.859608358123351
35,ESO 193- G 014,3,16.537601214515224,9.971510051165085,9.280699240567282
36,NGC 7819,2,4.697815863943756,3.923309015254099,4.96175948011058
37,UGC 00025,4,8.804220575193337,4.017016413882056,6.534327978054557
38,UGC 00027,4,7.114876660738703,3.4001064436336,5.304539770388139
39,ESO 409- G 012,2,13.586565263769604,8.953433052947537,10.304946069148333
40,IC 1528,4,6.881313644838062,2.823789463141678,4.370847916056831
41,NGC 7824,3,12.121559124107302,6.365596731040743,7.07591876503805
42,UGC 00036,7,11.49908126997944,4.732492036713091,9.723827145055651
43,NGC 7821,5,11.787697622364194,5.528548105966025,8.98867388111554
44,ESO 193- G 019,3,30.259965892642512,23.51726273409339,23.4840573115762
45,ESO 193- G 018,3,11.828490338178344,6.551799291417728,6.97407154897704
46,UGC 00039,2,21.46978528297709,14.662218046500803,24.86988788575803
47,UGC 00040,11,14.036726954910225,5.1750740033108595,13.094892824197032
48,UGC 00041,7,10.381755144471132,4.333071593695409,8.788665426652729
49,ESO 293-IG 034,4,3.6523404294783006,1.50865656727733,2.528000377021607
50,2MASX J00062236-5010027,3,19.720884895873905,13.503029993167594,12.58323270195441
51,NGC 7828,3,12.239807084830284,6.685091345914985,6.558562613467917
52,UGC 00050,6,12.110703610764503,5.1276149088116885,10.105727777932842
53,UGC 00051,4,13.80995954231359,6.64080637590782,11.39986237712824
54,CGCG 408-033,3,7.896320206321694,5.0181764082355915,5.01860460389594
55,UGC 00053,3,11.434392599732085,7.301102137367706,6.855957983823113
56,ESO 193- G 026,3,12.851064766129374,8.402368035458966,7.950414988676869
57,UGC 00054,2,10.848117874013163,7.602912351358938,7.633202451817576
58,KUG 0004+134,3,7.759155579669532,4.535953855570266,4.11703839707952
59,NGC 0001,11,9.945561588912696,3.1613344673376775,9.076631032189724
60,NGC 0002,12,13.045445458222165,4.134519129000903,12.424818192152873
61,NGC 7831,11,8.818477036591169,2.8964296963064062,7.920627067835852
62,NGC 7836,10,14.580644152546979,4.715323449374153,13.720130230003333
63,UGC 00066,4,14.178507422829508,5.994771050948182,9.198770030177988
64,UGC 00068,6,14.788532765252858,5.939141549693624,12.630715859986868
65,UGC 00069,6,6.691054343755688,2.7475021973582656,5.466048759594457
66,ESO 111- G 014,5,9.466068919560373,4.818097993105607,7.473322673064861
67,NGC 0007,13,2.962630518156182,0.9776015104301993,2.7152496655370526
68,FGC 0008,6,9.321749907212764,3.966581457885191,7.529135440733474
69,NGC 0010,13,14.877448936301231,4.2036404124156075,13.731801216005541
70,ESO 193- G 030,3,11.464473793565682,7.784150925386987,7.227791172031648
71,NGC 0011,5,8.628991675078712,4.215695577455251,6.641141965584126
72,NGC 0014,2,2.5319240236092053,1.1213888540083385,3.48033527429882
73,NGC 0013,11,7.729377857049495,2.768372850066082,7.112996960877124
74,UGC 00076,3,8.864502781089932,5.432290250338744,5.091773880978107
75,NGC 0009,3,5.1592730487033425,2.9277627987259374,2.9325545968423747
76,NGC 0015,4,19.448464222573108,8.137099273768522,13.719333253571447
77,ESO 349- G 033,12,13.168532615604118,4.08630848172589,12.009113262522723
78,NGC 0016,2,4.737066732548379,3.286907134659276,3.439777917267005
79,UGC 00079,3,8.560433617948235,5.325406802504524,5.115305613711159
80,IC 1531,2,13.881478219813786,8.41747236052283,10.454739779371266
81,NGC 0022,7,15.85314161625202,7.0852353545486775,13.87357010257525
82,IC 1532,9,6.449548620805828,2.135187300041209,5.810207474523062
83,NGC 0023,17,10.665907790686086,3.0243982488789434,10.199055760492765
84,NGC 0024,28,1.4171915836023479,0.2871948121290413,1.371391263700644
85,UGC 00092,2,2.7491080926441933,1.8175777447901706,2.047665860283851
86,UGC 00091,4,15.17114148617404,6.773847628893622,10.608899932468615
87,AGC 101063,3,12.564917106368393,8.46899992729826,7.977172243787132
88,ESO 241- G 021,13,11.926896718164016,3.6916585714762764,10.916145423877568
89,NGC 0026,11,9.843202681424557,3.411289835283426,9.00822621273375
90,UGC 00095,7,17.12998484407808,7.929267791978238,14.806108913443298
91,NGC 0027,13,12.247490404865385,3.899130914723026,11.322271459505126
92,2MASX J00103444+0611590,3,18.040005003118456,9.829917221397356,10.99463743620491
93,NGC 0019,11,8.47451625899743,2.941529940451663,7.918549893332478
94,NGC 0021,13,9.820954175492346,3.107447644700668,8.969110281199221
95,UGC 00101,4,18.617794854242437,6.712232701682857,12.686702064687953
96,UGC 00102,4,15.592135116792,6.782194754694204,10.402180387894884
97,ESO 349- G 038,7,12.949814268307685,5.337951911101961,10.903147961814664
98,UGC 00105,3,11.368988363353946,8.54270045385656,7.963702856144738
99,NGC 0036,8,9.189628915403024,3.5959730554453158,8.049855988102735
100,ESO 293- G 045,7,3.911405976033503,1.681773160732093,3.2928335869851373
101,KUG 0008+275,3,13.83183367450966,8.406029317637065,8.395479635320491
102,UGC 00107,4,15.081702179042361,6.556186789210126,10.411186812500276
103,UGC 00108,6,17.596669172678954,7.7730656324804235,14.76516477797757
104,UGC 00110,4,5.731010242529199,2.6334829863331555,4.172669501827702
105,UGC 00111,6,8.084832461444899,3.4896604789845664,6.587711532712266
106,KUG 0009+276A,4,40.709982624145525,13.855405538243362,29.658636067950603
107,CGCG 499-075,3,10.663591208899238,5.751604202981124,5.967498911134023
108,UGC 00113,10,15.617051294438749,5.359521584570243,14.07696865504374
109,NGC 0041,5,11.022836271278917,5.837414700482177,8.853821640330352
110,NGC 0045 GROUP,2,1.1907618181522777,1.1225410487389837,1.1178881262888
111,MCG -01-01-052,4,13.721368938706837,5.966487623123325,10.17192002415022
112,CGCG 499-081,9,17.697152587403238,6.769944304397514,15.48035346981632
113,UGC 00127,3,9.087410127863098,4.982076752349301,5.142352485480819
114,UGC 00132,2,2.97052205786768,1.9130959690770672,2.061590587395323
115,NGC 0045,14,1.8693861916564922,0.5240927689891471,1.7885655390239743
116,UGC 00135,2,6.6825563613841386,5.10364471766404,6.0469557108296845
117,UGC 00139,12,8.439617537503995,2.5231628724144826,7.4652422510728185
118,NGC 0052,8,12.152813464519747,4.17005885963113,10.482173633879706
119,NGC 0055,5,0.5090316550315297,0.22087452075201006,0.5038964818778681
120,NGC 0057,2,10.908883570396096,8.328606504904565,9.133808099601039
121,UGC 00148,8,7.4149536669896206,2.759444377428434,6.5326862793373115
122,UGC 00149,3,7.3512709202064945,4.316685257461104,4.1830920787939805
123,2MASX J00160121+1601331,3,20.29223886135309,14.450249619436207,14.078600227396414
124,UGC 00152,7,7.763408004445277,3.226394518410487,6.838160258312069
125,UGC 00155,8,7.531150626060426,2.875288180741213,6.403465159713924
126,UGC 00158,4,8.933518105641246,3.934055204425266,6.180503741909316
127,ESO 539- G 005,12,5.243844179446693,1.6369570216340803,4.7532502258064655
128,CGCG 499-099,3,21.706340056137652,11.489641077547548,11.877030098523452
129,UGC 00163,3,10.016973189985684,6.55016659868006,6.364838770407513
130,NGC 0064,7,13.342657337814867,6.005047538974103,11.21176136614754
131,UGC 00166,9,8.385431157939683,3.1895204847263687,7.561450978725582
132,UGC 00165,10,9.876589963927895,3.618475332334652,8.934779753887433
133,NGC 0063,3,1.73334337561851,1.4073716229179989,1.3081143331312948
134,CGCG 478-052,6,9.694239192343936,4.111357528690528,7.896740022606183
135,CGCG 456-055,3,9.633759444736683,5.5861439207824235,5.96436191337917
136,NGC 0073,5,16.987960609410262,8.503164049383948,13.159530768319101
137,UGC 00179,9,9.33244474159738,3.414061662155489,8.066346156773642
138,NGC 0066,7,12.082991545774036,5.4850223204041395,10.631655170809843
139,ESO 473- G 011,3,10.28515349053909,6.03468341491623,5.750868367038868
140,UGC 00183,7,11.846754954512306,4.9613043644124595,9.880578759031222
141,IC 1540,7,11.399510722159267,5.008592586764344,9.44205028012716
142,MCG -01-02-001,2,3.584297862255346,5.375456491734019,7.5051265158840526
143,UGC 00191,2,2.6560018462181136,1.8796205204951912,1.9289239147265205
144,ESO 150- G 001,3,14.463362151821851,8.949164168979257,9.160378148895122
145,IC 0012,2,12.003989088139482,8.139954634902281,8.89214028386828
146,IC 0013,7,7.678806036832422,3.3894834383490813,6.7288952138139715
147,UGC 00196,6,12.217157203473546,4.722769553862205,10.142865827640794
148,NGC 0080,2,10.572840731969922,7.189486600839628,7.666059258853966
149,IC 1544,6,7.852016250322409,3.3685399726782626,6.450140463573701
150,UGC 00205 NED01,2,8.413146450444714,5.63976807845638,6.11433801575743
151,NGC 0083,3,8.44699479391446,5.633238772015295,5.382901478072427
152,NGC 0086,3,11.119052957683317,5.867555191306253,5.820355544718489
153,NGC 0085B,7,10.179908656398633,4.493009723433346,8.705571545871273
154,UGC 00207,9,10.854798667199136,3.9617556953442317,9.623765537061729
155,MCG +04-02-010,3,10.209286755824134,6.589244823827376,6.183814664042734
156,NGC 0090,2,28.094740802751467,16.017752196040387,32.113428662607205
157,IC 1548,3,12.193851293433868,6.543372199836857,6.542198716183558
158,CGCG 549-038,3,10.604859731883074,5.459281708644336,5.446215482411883
159,NGC 0093,10,20.30693454224781,5.86427514295997,19.002572255916544
160,UGC 00210,14,10.209823957784504,2.9077756541254245,9.49579999315254
161,NGC 0095,12,7.862317603962749,2.413737775464153,7.2972031656674075
162,ESO 150- G 005,7,1.7763863108661362,0.7937035703134079,1.5264768114094502
163,UGC 00215,8,16.752640702810833,6.670577016115991,15.548186573648307
164,NGC 0097,2,9.107815814161592,6.406637992858904,7.180522227606744
165,ESO 539- G 012,3,10.648762184750677,6.645399218874124,6.26835668882589
166,UGC 00229,9,13.374284549565434,5.141925306314479,11.629658938714535
167,UGC 00228,6,9.20827747556024,3.742808662279635,7.718683416673046
168,NGC 0100,14,3.3276740222794348,0.9935921419659813,3.110360044180111
169,ESO 242- G 007,3,13.28282945691917,7.376848668375111,7.20633795654013
170,UGC 00232,4,10.829534997030128,4.9744682143554995,7.456217527280118
171,UGC 00234,6,7.457814672598355,2.8645324599130126,6.10676686593605
172,UGC 00238,13,10.131377698203023,3.437840407850296,9.659355270909298
173,UGC 00240,4,10.688241232796281,4.958792880884203,8.04223351630339
174,CGCG 409-012,3,17.980176383494154,15.499941381757631,15.236655840077228
175,ESO 294- G 009,3,10.258132617573425,6.26096628443526,5.929511222625449
176,UGC 00242,4,8.102838871571564,3.352107708439574,5.291515110244045
177,UGC 00243,5,10.649622046258315,5.067674013081923,7.856841938946098
178,UGC 00244,6,7.589334221639984,2.9201694779221583,6.300045766758421
179,MCG -01-02-011,8,8.93713818614078,3.4086783878787434,7.710804568395304
180,UGC 00247,2,14.749079797639995,11.170964469936983,13.41755151723837
181,CGCG 479-028,3,6.41973382364795,3.5377483471722337,3.832953925892122
182,NGC 0109,4,9.747465937778559,4.090010156091097,6.7369575520925915
183,MCG -01-02-014,5,5.642172580968142,2.739373590961222,4.238926001239151
184,NGC 0115,14,4.479249386315059,1.3556335155140067,4.218977724595702
185,NGC 0112,13,11.598114228794918,3.7611960011912813,10.495085191137985
186,UGC 00256,8,10.329037194707084,3.8699976977927015,9.466877150399108
187,UGC 00260,17,4.417396110801345,1.2287603471456054,4.178419255701614
188,UGC 00261,2,14.93828406496545,10.006529804496537,11.213815129559613
189,UGC 00272,9,7.557489333720788,2.8431299309988276,6.675740999516432
190,UM 038,4,4.278877940871988,1.9126899118404876,3.4552127526507435
191,NGC 0124,4,8.69132773771987,3.7368804367251562,6.362962670454441
192,UGC 00275,3,5.9987311246356105,4.437528994001277,4.060309800407454
193,UGC 00276,9,19.41074003966135,6.7275012236098775,17.527474753221906
194,UGC 00279,10,9.748588256439678,3.408151010747338,8.589521894687705
195,UGC 00278,6,14.501187712468543,6.385466632489482,11.871834672124717
196,UGC 00281,3,6.38394706802934,3.9367959408293567,3.8731208808515407
197,UGC 00284,6,10.067561054471787,3.9663663085696896,8.441959360952879
198,MRK 0340,6,8.904195518400908,3.730387715161831,7.448045740238573
199,CGCG 500-032,3,10.34329837747968,5.710177187676809,5.518147169413906
200,NGC 0128,2,14.440490110496134,6.044319643199306,15.000711869147993
201,UGC 00294,6,11.666491666038043,4.563603357717945,9.601140586243071
202,CGCG 434-016,3,5.9513950328476835,4.586597546586454,4.4021348931275535
