Col,Dx,Dy,Dz,chi2
9022, -1.34949697605e-06, -1.93965136276e-05, 8.42394986174e-07, 967.32270054
9023, 2.14398426672e-06, -1.92307570181e-05, -3.22975667661e-06, 916.253366508
9024, 4.95482087445e-06, -2.05607151698e-05, -1.10596611095e-06, 910.482566264
9025, 8.08028202638e-07, -1.97579855841e-05, -6.82470582168e-07, 832.790002259
9026, -3.85729994873e-07, -1.95875004098e-05, 5.91060241539e-07, 839.433542107
9027, 1.20031876368e-06, -1.98416661845e-05, -7.544232547e-07, 914.970717279
9028, 3.40089817702e-06, -1.89062714055e-05, 1.24360151776e-07, 873.397603082
9029, 1.86140949727e-06, -1.76512661379e-05, -3.75956713567e-06, 841.464448753
9030, 2.99097266839e-06, -1.82106777499e-05, -9.14901651879e-07, 823.520104855
9031, 1.37875553917e-06, -1.50096899009e-05, -2.72296203161e-06, 940.633798367
9032, 3.04372939399e-06, -1.91924441371e-05, -1.37373325781e-06, 990.689818559
9033, 1.85153058274e-06, -1.78360339764e-05, -4.39459498811e-06, 948.698752797
9034, -1.48105871746e-06, -1.8219429725e-05, -8.59322533791e-07, 989.701231551
9035, 3.5832769854e-06, -1.9054652585e-05, -1.85635142442e-06, 1049.56057135
9036, 5.09567841936e-06, -2.03926911421e-05, -2.16657130841e-06, 961.102858384
9037, 7.09452058806e-06, -2.04572001032e-05, -2.90501779143e-06, 1093.66258503
9038, 2.08666110087e-06, -1.83403872582e-05, 1.44991678643e-07, 844.652960034
9039, 4.43252271303e-06, -1.95532665365e-05, -3.0637797926e-06, 927.170369227
9040, 3.96093710735e-06, -2.00802140053e-05, -3.90163008104e-07, 878.613436079
9041, -1.65572420166e-06, -1.86720719574e-05, 9.74414863843e-07, 899.069308776
9042, -2.81854441358e-06, -1.71914541569e-05, 1.51222586211e-06, 894.563292088
9043, 2.65449742889e-06, -1.78321192998e-05, 1.00904011751e-06, 931.542438291
9044, 3.52761865723e-07, -1.67247303264e-05, -8.88153036101e-07, 894.624986498
9045, 9.03651135703e-07, -2.07467862851e-05, -1.12198066477e-06, 952.981942656
9046, 1.05183760648e-06, -2.05402420277e-05, -1.16989972508e-06, 893.348427431
9047, 5.81067545128e-07, -1.77793372897e-05, -1.47785851247e-06, 988.626262167
9048, 2.93797704749e-06, -1.87660738438e-05, -1.70704419138e-06, 988.638068262
9049, -2.39591195379e-07, -2.00058239519e-05, 1.00779566533e-07, 880.238719038
9050, -2.15160176799e-06, -1.89962192325e-05, 2.50839946219e-06, 902.433171989
9051, -1.31004128633e-07, -2.33773276084e-05, -9.02831540356e-08, 996.190780789
9052, 2.59555062956e-06, -2.25021599514e-05, 1.36214256907e-06, 890.875194909
9053, -1.21221890687e-06, -1.74409405939e-05, -2.04482580965e-06, 901.227239791
9054, -1.31799840857e-06, -1.71021616561e-05, -1.64153324598e-07, 891.85488114
9055, 7.37044820785e-07, -1.71100924222e-05, -2.76133529923e-06, 1067.72370097
9056, 1.55436111757e-06, -1.92086231244e-05, -2.23444044716e-06, 921.219231924
9057, 2.34425892836e-07, -1.79759208221e-05, -3.02559561139e-06, 929.442027246
9058, -2.22957640592e-07, -1.75656122075e-05, -7.51446073213e-07, 831.493183461
9059, 2.01384046201e-06, -1.8385685072e-05, 1.40702881589e-06, 914.829306835
9060, -3.83583944841e-07, -1.94159815615e-05, 9.58268761784e-07, 922.341599863
9061, 5.1051440954e-06, -2.0554672451e-05, 6.48686673105e-07, 991.221678999
9062, 1.27560945221e-06, -1.67578168495e-05, -4.49837632565e-06, 923.009269808
9063, -2.88646264329e-06, -1.67861777094e-05, -1.49306371098e-06, 888.948270127
9064, 1.96428417894e-06, -1.93464938997e-05, -3.22107616018e-06, 877.050889298
9065, 8.63647244634e-07, -2.01936133252e-05, -1.45016451114e-06, 1004.6612989
9066, -7.70858496822e-07, -2.19937935601e-05, 9.35926586218e-07, 903.567999573
9067, 6.23645044948e-07, -1.79371059835e-05, 1.70947780436e-06, 846.869356651
9068, 3.08299462797e-06, -1.97954171615e-05, 1.36092214005e-06, 977.102152123
9069, -1.68296533623e-06, -1.82109516406e-05, 2.70853446928e-06, 892.868155304
9070, -1.87179737358e-06, -1.8438369951e-05, -9.5098291954e-07, 867.336268439
9071, -1.28262079774e-06, -1.88723829641e-05, -1.17592842737e-06, 974.892860432
9072, -8.30326291566e-07, -1.837365541e-05, 1.23076627204e-06, 904.307328936
9073, 3.05438763123e-07, -2.05247750389e-05, -2.98113947841e-06, 753.694040629
9074, 6.11737563357e-06, -1.94998154977e-05, -1.86513487094e-06, 913.400654389
9075, 1.34547138833e-06, -1.77244866552e-05, -5.30991010028e-06, 970.855842803
9076, 5.02041906362e-06, -1.90240201589e-05, -2.29398109759e-06, 974.788970038
9077, 2.82699063526e-06, -2.14421237337e-05, -4.2504051193e-07, 1129.03355064
9078, 4.92111532631e-07, -1.97831920304e-05, -5.36656219692e-07, 884.767683812
9079, 2.22977163538e-06, -1.88183246537e-05, -3.06073284258e-07, 897.226230403
9080, -1.65568959191e-06, -1.68022496794e-05, -4.47804257297e-07, 864.076502997
9081, 2.44024892632e-07, -1.83823704909e-05, 4.5410241029e-07, 937.369096259
9082, 1.73087749436e-06, -1.89945723348e-05, 2.76325039249e-06, 985.252411027
9083, 1.59104121598e-06, -2.08575917695e-05, -2.05683537606e-06, 957.918581969
9084, 4.99652879658e-06, -2.00971706757e-05, -3.45968692507e-07, 979.118551692
9085, -1.0589182133e-06, -2.24073707406e-05, -6.11950137256e-07, 953.325641115
9086, 2.68635442227e-06, -1.91298522246e-05, -3.21410737984e-06, 904.95608273
9087, 4.7103206664e-06, -2.0667841257e-05, -8.99741400282e-07, 962.045082203
9088, 2.09073084906e-06, -1.60999558039e-05, -3.04037998697e-06, 1001.83781057
9089, -1.27998008984e-07, -1.75622886547e-05, -1.04723707543e-07, 923.132243424
9090, 8.61021047302e-07, -2.01869779913e-05, -1.97081223838e-06, 944.415223506
9091, 3.07002311341e-06, -1.82587922123e-05, -1.73094609386e-06, 963.493090613
9092, -2.05640946881e-06, -1.87742689263e-05, -9.74648608919e-07, 927.882354261
9093, 1.35169125302e-06, -2.15393125371e-05, -1.33464686611e-06, 902.395906963
9094, 1.35060317748e-06, -1.785377969e-05, -1.66954312849e-06, 917.442002086
9095, -8.12169134784e-07, -1.87765516873e-05, 2.62034512895e-06, 907.136521567
9096, 3.87856184339e-06, -1.9814422585e-05, -2.38601400227e-06, 865.012853605
9097, 7.3452163826e-06, -2.02880525336e-05, -7.83988783584e-07, 1040.10518064
9098, 3.32481951775e-06, -2.16738615495e-05, -6.97511578924e-07, 926.897182788
9099, 3.37482749842e-06, -1.78665399032e-05, -3.75121380641e-07, 930.251307181
9100, 1.06608532548e-06, -1.93532386191e-05, -2.35233462457e-06, 911.89733343
9101, -1.19233000564e-06, -1.9080424707e-05, 1.00101262486e-07, 936.338428697
9102, 2.72391927447e-06, -1.79914902694e-05, -7.50584453173e-07, 872.866919902
9103, -6.6999328617e-07, -1.84429501627e-05, -3.85438672607e-06, 980.306611652
9104, -1.25004594104e-07, -1.8560757973e-05, -1.03195608039e-07, 860.439626901
9105, 1.42923081657e-06, -2.05176472855e-05, -2.48380439552e-06, 989.106935962
9106, 7.31845880987e-06, -1.9657161618e-05, -1.44999628417e-06, 894.475316639
9107, -2.1071736795e-06, -1.89150036148e-05, 1.2486438606e-08, 880.807536319
9108, -3.31563484432e-07, -1.87611944057e-05, -3.44356858387e-06, 886.859035981
9109, -1.274495322e-07, -1.80376521562e-05, -1.07087509648e-07, 825.123331855
9110, -1.1731289441e-06, -1.86593986917e-05, -1.83544065547e-06, 837.592740131
9111, -1.21077992231e-06, -1.90038571845e-05, 1.75225261834e-06, 873.833595877
9112, 6.86084200248e-06, -1.88694344379e-05, -3.39072607911e-06, 967.035888227
9113, -2.22842312553e-06, -1.77990382532e-05, -1.12040006253e-06, 827.48761248
9114, -1.28825696368e-07, -1.66471951613e-05, -1.04810945393e-07, 881.630604097
9115, -2.02141638787e-06, -1.52384421469e-05, -2.0946969812e-06, 912.451505458
9116, 3.85150803508e-06, -1.88852015912e-05, -3.13660606191e-06, 904.542393603
9117, 3.82335066224e-06, -1.73706609683e-05, -2.24348865583e-06, 1004.00201531
9118, -1.2905273327e-07, -1.64949165281e-05, -1.04364387133e-07, 988.601437014
9119, 2.90127739834e-06, -1.84308836455e-05, -1.88122801727e-07, 896.304425068
9120, 2.10130928326e-06, -1.98620369697e-05, -6.5337624271e-07, 935.864857373
9121, -1.07812525946e-06, -1.78336196757e-05, -8.79709121352e-07, 837.532322965
9122, -1.05172309742e-06, -1.96847976e-05, 8.88227509048e-07, 914.023580242
9123, 1.09549046487e-06, -2.11530233325e-05, 1.63877873867e-07, 889.854206357
9124, 6.26466664768e-07, -1.64575386733e-05, -2.0998323002e-06, 894.532389969
9125, -1.56777017767e-06, -1.68661559665e-05, 1.1598968812e-06, 967.481993747
9126, 6.98893983667e-07, -2.04266629599e-05, -6.74117397746e-07, 855.70642579
9127, 2.70625265745e-06, -2.22199159577e-05, -4.36467909378e-06, 1030.4148348
9128, 3.07747894078e-06, -1.73224236948e-05, 1.28575449212e-08, 970.522741195
9129, 4.57714516779e-07, -2.09209384303e-05, 2.5272835595e-07, 945.161912277
9130, 1.74858073683e-06, -1.87893305366e-05, -1.14487066645e-06, 960.461502505
9131, 4.52649500237e-06, -1.94185849543e-05, -2.46892722598e-06, 1029.8746535
9132, -1.71739705964e-06, -1.71305149442e-05, -3.50162054551e-07, 888.486848422
9133, -4.94536255506e-07, -1.80063111419e-05, -1.75600780154e-06, 873.28796402
9134, 2.47230994679e-06, -1.89425258838e-05, -4.70151520127e-07, 895.119580372
9135, 6.35746913856e-07, -2.01527339782e-05, 1.25400456127e-06, 871.591036075
9136, -1.83152024007e-06, -1.80787345622e-05, -1.1675036807e-06, 930.421736512
9137, 2.2652880332e-06, -2.03158206526e-05, -1.44659916714e-06, 875.970961215
9138, 2.78687814406e-06, -1.85123839398e-05, -5.51642174806e-07, 868.664733464
9139, 1.24305461701e-07, -1.90451077129e-05, -3.4386355182e-06, 891.275399773
9140, 1.29919510311e-06, -1.90241324607e-05, -5.68238324829e-07, 839.485116876
9141, 9.15053324336e-07, -1.66094793788e-05, -1.86374795595e-06, 893.805462946
9142, 9.13288853657e-07, -1.99610755736e-05, -1.80046847188e-07, 840.00991338
9143, 8.41141874979e-07, -2.05292628234e-05, -9.30261557832e-08, 862.14406454
9144, 2.60346959578e-06, -2.06172211792e-05, -9.71361481293e-07, 930.008214541
9145, -5.49865756616e-07, -1.9960288907e-05, -2.09453331167e-06, 893.602715579
9146, 2.24539478536e-06, -2.1933229724e-05, -2.24664179595e-06, 952.435815876
9147, 5.98148317368e-06, -1.64079958548e-05, -2.24412790001e-06, 997.261090706
9148, 1.55106969018e-06, -1.98359335373e-05, -1.65700326376e-07, 884.769222075
9149, 1.47766763771e-06, -1.89433705195e-05, -1.91334451868e-06, 813.484982913
9150, 1.68528597326e-07, -1.94463032621e-05, -1.99783503535e-07, 931.299058557
9151, 8.47858810217e-07, -2.09887266132e-05, -1.18976350851e-06, 1116.38582719
9152, 1.48013723118e-06, -1.94210440543e-05, -3.36386053926e-06, 870.858431079
9153, -3.61494650485e-07, -2.02948938689e-05, 8.37174969251e-07, 935.322792125
9154, 3.71622482227e-06, -2.00188438731e-05, 7.77635004911e-07, 849.509563434
9155, -5.8537492292e-07, -1.95449818803e-05, -5.27293916185e-07, 919.375470803
9156, 2.99075872317e-06, -1.93564737003e-05, 3.11549332489e-08, 902.400659734
9157, -1.27399631305e-06, -1.75876851358e-05, 4.20575589924e-07, 875.201690509
9158, -4.51000606148e-06, -1.82806144445e-05, -5.05461908844e-07, 825.996131246
9159, 2.90834882486e-06, -1.78340756984e-05, -6.43538637589e-07, 949.954302192
9160, 1.57590708536e-06, -1.9723153411e-05, -2.05796581702e-06, 874.894551037
9161, 2.683208829e-06, -1.98082883884e-05, -1.53000974971e-06, 906.677037922
9162, 1.10323847495e-08, -1.79107950179e-05, -7.50613828122e-07, 860.333166674
9163, 2.06556956319e-06, -1.50902671398e-05, -5.03003747024e-06, 932.691727957
9164, -6.30902216386e-07, -1.72800644969e-05, -1.06737119561e-06, 809.604453724
9165, 5.86946536114e-07, -1.87320255194e-05, -8.52694891419e-07, 999.130784599
9166, 2.41009743154e-06, -1.94656154676e-05, -2.19351791169e-06, 866.485894796
9167, -3.67378014326e-07, -1.86070523689e-05, 8.3787959573e-07, 878.265121986
9168, -1.26369200567e-07, -1.78261864274e-05, -1.04771447266e-07, 913.185006061
9169, 6.42107873453e-07, -1.86496940548e-05, -1.6088011481e-06, 911.649251618
9170, -1.25337992072e-07, -1.85428554464e-05, -1.03149369676e-07, 877.044855503
9171, 4.25656937863e-06, -1.8863715958e-05, -3.22891623333e-06, 911.721434999
9172, 2.85213238878e-06, -2.02433442947e-05, 2.39115052748e-06, 968.287437199
9173, -7.29389174733e-07, -1.89765714817e-05, 2.51642632852e-07, 842.300988144
9174, 1.90412784243e-06, -1.94803978126e-05, 1.15277310725e-06, 873.958371207
9175, 2.63490172447e-06, -1.83249564564e-05, -5.71732873125e-07, 808.656593964
9176, 3.06981548578e-06, -1.95303568856e-05, -1.72552268973e-06, 953.173055039
9177, -3.57166735011e-07, -1.80488777318e-05, -3.51284758827e-06, 913.201888017
9178, -2.30914009258e-06, -2.04112588986e-05, 1.75254301618e-06, 820.955989285
9179, -7.27313010035e-07, -1.92715594935e-05, -2.21718310221e-06, 852.403802249
9180, 2.07001614656e-07, -1.95426505267e-05, 9.49216777243e-07, 958.511884144
9181, 1.08228834346e-06, -2.03570119521e-05, -4.75543695905e-07, 920.447361185
9182, 4.55825895703e-06, -2.02064773187e-05, -9.73792806746e-07, 1004.90755699
9183, 1.37528460021e-06, -2.06969854267e-05, -1.54596480711e-06, 843.07147679
9184, 3.04914289401e-06, -2.05985395363e-05, -1.02075643371e-06, 999.013042108
9185, 3.51358404536e-06, -1.79190601108e-05, -1.38058181229e-07, 900.440480768
9186, 1.93814424335e-09, -2.09163734593e-05, -2.25777433246e-07, 900.26902662
9187, -3.47703918991e-08, -1.76815768858e-05, -3.34146520183e-06, 818.601847393
9188, 3.90935409774e-06, -1.89899251237e-05, -2.64640436601e-06, 949.219365541
9189, -1.46004904627e-06, -1.74254522614e-05, -2.76986445211e-06, 854.693492464
9190, -2.19958951514e-06, -1.73498895854e-05, 1.75768988696e-06, 938.534017809
9191, -6.57678025528e-08, -2.05401690817e-05, 6.84169386197e-07, 820.683471601
9192, 3.59452496701e-06, -2.03577894928e-05, 9.81522312415e-07, 909.723236842
9193, -7.45210114651e-07, -1.77551587343e-05, -2.94301049399e-06, 1145.10047618
9194, -1.91707262511e-06, -1.65686085054e-05, -1.507597404e-07, 905.89359029
9195, 3.41685372145e-06, -2.28791229411e-05, -2.13550969095e-06, 870.549749714
9196, 4.03666908049e-06, -2.1080345284e-05, 1.58025899912e-06, 1035.46815841
9197, 3.7850031495e-06, -1.84877324999e-05, -1.79820111129e-06, 892.139959441
9198, 3.6151865948e-06, -1.86534379897e-05, -1.65959548278e-06, 908.907433486
9199, 1.04614509414e-06, -2.17104937573e-05, -2.17300564906e-06, 976.80628783
9200, 2.21448583734e-07, -2.03353261079e-05, -1.47039055629e-06, 873.319416264
9201, 5.57931111802e-06, -1.90348931738e-05, -1.29844277501e-06, 1077.94501183
9202, 4.03043153247e-07, -1.9232937029e-05, -4.16157986012e-08, 798.910034023
9203, -2.38220823554e-06, -1.75139118493e-05, -1.24358772485e-06, 885.036183528
9204, -2.08803544284e-06, -2.06461033509e-05, 3.03040068569e-08, 966.181786265
9205, 2.57719236941e-06, -1.96599000823e-05, -2.59601599384e-06, 865.842166033
9206, 1.27478530397e-06, -1.88729316536e-05, 3.01412250221e-07, 936.822415871
9207, 5.11542247903e-06, -2.23572034643e-05, 1.0341118286e-06, 958.035192799
9208, -2.99009568863e-06, -2.08848497199e-05, -7.71169266617e-07, 934.849432928
9209, 3.41260169872e-06, -2.22378186461e-05, -1.97531862235e-06, 917.850569422
9210, 4.9435387117e-06, -1.85228153478e-05, -3.66209152423e-06, 1024.09119816
9211, -4.54729104348e-06, -1.91060084181e-05, -1.3015135698e-06, 943.79924082
9212, 1.64577024135e-07, -1.86626705751e-05, -1.19791769855e-06, 850.75788779
9213, 5.51113687861e-07, -1.72304375881e-05, -6.99363339549e-07, 908.017785263
9214, 1.89227837632e-06, -1.87693125821e-05, -5.29602783706e-08, 992.020091786
9215, 2.45046799005e-06, -1.73746611167e-05, -7.08798006113e-07, 1051.19438382
9216, 1.41788890638e-06, -1.81604285619e-05, 1.56469039854e-06, 931.777487355
9217, 1.62056519577e-06, -1.79572901287e-05, -1.1289329091e-06, 914.022680734
9218, 1.30469501807e-06, -1.70110432891e-05, -2.71120376802e-06, 1037.30129983
9219, -4.24806009538e-07, -1.87712584021e-05, 1.57534648159e-07, 907.013783647
9220, -1.281725479e-06, -1.77233142469e-05, -1.61776645941e-06, 861.214121022
9221, 5.30223660047e-06, -1.81914982626e-05, 1.09525769901e-06, 1020.93599607
9222, 2.21191609194e-06, -1.86722875503e-05, -1.97318566395e-06, 885.142555079
9223, 4.15639574796e-06, -1.86992143985e-05, -1.1783026389e-06, 880.446655501
9224, -1.14360308518e-06, -1.93208018576e-05, 1.60985361911e-07, 931.016302571
9225, 3.19452403173e-07, -1.89607918797e-05, -9.23565592987e-07, 926.320252018
9226, 2.83509137264e-06, -2.02085844824e-05, -6.09315718126e-08, 868.319003019
9227, 4.63483928443e-06, -1.88140708973e-05, -3.75377377735e-06, 907.198939402
9228, 2.55782701263e-07, -1.63427339692e-05, -1.49663979807e-06, 895.582596717
9229, 8.76440552612e-07, -1.96977835657e-05, -8.84717080574e-07, 864.874295304
9230, 3.38100057564e-07, -1.85452375812e-05, -1.24751333064e-06, 932.346056581
9231, 4.17975351053e-06, -2.07009430004e-05, -2.34908291267e-06, 1011.81890824
9232, 5.14927901886e-06, -1.98883729397e-05, -1.47794109339e-06, 878.75277179
9233, 7.10251446426e-06, -1.71400252153e-05, -1.15312989855e-06, 1082.2876069
9234, -2.38711555876e-07, -1.95002304785e-05, -1.78519846271e-06, 941.689566143
9235, -9.40089785509e-07, -1.70172140268e-05, 1.63541039824e-07, 884.69677132
9236, 2.52748811249e-06, -2.06687058748e-05, -2.94165342377e-06, 914.816042603
9237, -7.64275064468e-08, -1.97368668167e-05, -2.30224950831e-06, 889.023503944
9238, 1.38465801972e-07, -1.60831478756e-05, -2.61904239556e-06, 929.299225688
9239, -1.61330940795e-06, -1.80653845278e-05, -4.53118913985e-06, 958.779869118
9240, 1.34121594297e-06, -1.77715827548e-05, -1.41353494673e-06, 840.793376804
9241, 4.90104617437e-07, -1.89576045475e-05, 5.85462275779e-07, 879.080157897
9242, 1.04248024273e-06, -2.10576471123e-05, -5.85576058117e-07, 910.662661798
9243, -1.2852762765e-06, -1.92057414712e-05, -2.63957148605e-07, 859.293484781
9244, -1.65164199006e-06, -1.92807079775e-05, 5.03432984308e-07, 898.353977372
9245, 9.33392310177e-07, -1.76974117849e-05, -1.29975266407e-06, 909.6704118
9246, -2.98201743244e-07, -1.92530588474e-05, -7.50981534106e-07, 884.81190874
9247, 5.56067473654e-06, -1.8575437479e-05, -1.84545229762e-06, 938.163359485
9248, -2.42343115813e-07, -1.96758805914e-05, 1.62394288996e-06, 858.107168272
9249, 3.95265325563e-06, -2.03410235939e-05, 4.96399581915e-07, 1050.25183598
9250, 9.96542184912e-07, -1.66602829365e-05, -1.60575057184e-06, 896.808017421
9251, 2.79008403062e-06, -1.72533928614e-05, -9.15704682062e-07, 918.762826051
9252, 1.51161918851e-06, -2.03039772573e-05, -2.83364209522e-06, 893.645872297
9253, 4.4319608063e-07, -1.76850992009e-05, -5.10318797557e-06, 928.904241373
9254, 2.23132761529e-06, -1.99388369615e-05, -1.7509843414e-06, 1019.46418128
9255, -1.01051371732e-06, -1.89157043041e-05, -2.26470167046e-06, 870.653710138
9256, 2.00152680059e-06, -1.9301132817e-05, -5.71580973513e-07, 911.923437271
9257, 6.17939904585e-08, -2.03549020749e-05, -2.28012767535e-06, 881.488521334
9258, 7.3815754403e-07, -1.93522074354e-05, -3.54074614621e-06, 1030.14205348
9259, 1.49446677766e-06, -1.73767600814e-05, -2.61914044918e-06, 928.372574298
9260, 4.61227583633e-07, -1.69555049206e-05, -1.0921012217e-06, 867.149759473
9261, 3.13390021633e-06, -2.03871886209e-05, -1.37915626845e-06, 874.160187009
9262, 9.96938060635e-07, -1.67771435637e-05, -1.7101267633e-06, 845.329885324
9263, 3.07612055787e-06, -1.89550134378e-05, -2.41105934967e-06, 945.11040804
9264, -1.79483310397e-06, -1.8818156931e-05, -3.79228453714e-07, 797.954008693
9265, 4.42867869383e-07, -1.60008293543e-05, -1.35868124751e-06, 848.580706476
9266, 3.24104728579e-07, -1.81802206494e-05, -7.8000746372e-07, 856.774199497
9267, 5.42901469273e-07, -2.00548909412e-05, -5.69907686614e-07, 890.599404239
9268, 5.01174176967e-06, -1.96340775834e-05, -2.33115272227e-06, 938.711326444
9269, 4.45970575618e-07, -1.86184658166e-05, -3.15988211287e-06, 993.114861932
9270, 6.26749454254e-06, -1.97330509836e-05, -2.02466623568e-06, 1017.05530669
